14.19
15.66
15.77
17.85
20.14
23.86
23.02
22.43
22.87
25.45
25.92
21.95
20.4
19.58
18.22
19.19
18.08
17.97
17.74
17.31
17.22
17.69
16.12
17.59
18.26
19.33
19.05
19.42
18.53
18.04
17.33
17.37
19.24
23.08
23.09
21.25
19.97
19.77
20.04
21.3
21.31
22.32
22.51
24.71
29.34
31.78
33.21
35.46
36.07
35.91
34.6
33.29
30.23
25.76
25.8
26.44
25.41
24.39
23.25
22.04
19.73
18.14
17.75
18.1
18.07
17.13
17.47
16.67
17.41
20.1
19.99
19.01
18.95
17.15
17.08
17.16
19.39
24.73
26.84
28.72
29.25
31.15
32.08
28.97
26.87
25.89
26.49
27.21
28.72
28.73
29.63
30.36
33.26
36.9
41.92
40.18
36.67
32.7
31.74
30.9
31.81
30.2
34.11
35.83
39.42
38.35
38.65
40.82
40
40.45
45.33
40.68
42.58
46.11
46.47
48.5
47.03
45.01
47.45
46.24
50.08
48.07
43.43
43.32
43.19
43.33
43.72
43.32
40.6
37.88
36.5
35.66
35.96
37.58
37.93
39.25
37.38
35.33
38.39
39.71
39.2
37.99
36.37
35.85
37.59
38.23
38.67
38.84
37.83
39.2
41.05
41.97
41.44
43.26
47.9
42.89
40.3
39.65
39.95
42.27
44.85
42.68
43.58
48.78
54.99
55.78
54.19
51.7
51.87
55.24
56.84
58.73
64.51
66.96
71.86
72.47
67.63
64.47
64.52
62
60.88
56.83
49.3
46.25
44.7
44.1
45.75
46.83
45.76
45.06
45.83
45.1
45.98
46.23
44.97
45.13
45.08
39.05
40.99
44.72
44.1
45.75
49
49.9
50.83
48.15
46.18
48.55
48.42
46.82
48.53
50.04
53.72
60.6
71.34
72.44
71.99
61.36
57.82
62.44
64.91
